FPR,TPR,Threshold
0.0,0.3495575221238938,0.9986949563026428
0.0,0.3532448377581121,0.9986948370933533
0.0,0.35398230088495575,0.9986947178840637
0.0,0.3554572271386431,0.9986945986747742
0.0,0.35693215339233036,0.998694121837616
0.0,0.3584070796460177,0.9986940026283264
0.0,0.3606194690265487,0.9986935257911682
0.0,0.362094395280236,0.9986934065818787
0.0,0.36578171091445427,0.9986932873725891
0.0,0.3672566371681416,0.99869304895401
0.0,0.3687315634218289,0.9986929297447205
0.0,0.37168141592920356,0.9986928105354309
0.0,0.3724188790560472,0.9986925721168518
0.0,0.37389380530973454,0.9986923336982727
0.0,0.37610619469026546,0.9986922144889832
0.0,0.37905604719764013,0.998691976070404
0.0,0.3812684365781711,0.9986918568611145
0.0,0.38200589970501475,0.998691737651825
0.0,0.38495575221238937,0.9986914992332458
0.0,0.387905604719764,0.9986913800239563
0.0,0.3886430678466077,0.9986912608146667
0.0,0.39011799410029496,0.9986911416053772
0.0,0.39085545722713866,0.9986910223960876
0.0,0.39233038348082594,0.9986909031867981
0.0,0.39306784660766964,0.9986907839775085
0.0,0.3945427728613569,0.9986905455589294
0.0,0.3967551622418879,0.9986903071403503
0.0,0.40117994100294985,0.9986898303031921
0.0,0.4033923303834808,0.9986897110939026
0.0,0.40412979351032446,0.9986894726753235
0.0,0.4056047197640118,0.9986893534660339
0.0,0.4092920353982301,0.9986886382102966
0.0,0.4107669616519174,0.9986885190010071
0.0,0.41150442477876104,0.9986883997917175
0.0,0.41814159292035397,0.9986880421638489
0.0,0.42109144542772864,0.9986879229545593
0.0,0.42330383480825956,0.9986878037452698
0.0,0.4247787610619469,0.9986876845359802
0.0,0.4269911504424779,0.9986873269081116
0.0,0.4284660766961652,0.9986870884895325
0.0,0.4299410029498525,0.9986866116523743
0.0,0.43436578171091444,0.9986864924430847
0.0,0.43805309734513276,0.9986863732337952
0.0,0.43952802359882004,0.9986860156059265
0.0,0.441740412979351,0.9986856579780579
0.0,0.44321533923303835,0.9986854195594788
0.0,0.443952802359882,0.9986853003501892
0.0,0.44542772861356933,0.9986851811408997
0.0,0.44616519174041297,0.9986850619316101
0.0,0.4491150442477876,0.998684823513031
0.0,0.45132743362831856,0.9986844658851624
0.0,0.45353982300884954,0.9986843466758728
0.0,0.45943952802359883,0.9986838698387146
0.0,0.4609144542772861,0.9986836314201355
0.0,0.46238938053097345,0.998683512210846
0.0,0.4631268436578171,0.9986833930015564
0.0,0.4646017699115044,0.9986832737922668
